txn_id,timestamp,feature,merchant,instrument,amount_inr,status,customer_id,description
AP00003654,2026-04-23T02:14:11Z,Amazon Pay Wallet,Bookmyshow,NETBANKING,3108.2,REVERSED,CUST150243,Amazon Pay - Amazon Pay Wallet via Bookmyshow
AP00003655,2026-01-19T18:17:35Z,Send Money to Contacts,Tata Power,NETBANKING,9849.84,PENDING,CUST513256,Amazon Pay - Send Money to Contacts via Tata Power
AP00003656,2026-04-22T13:22:10Z,Bill Payments,Jio,AMAZON_PAY_WALLET,8504.11,REFUNDED,CUST487696,Amazon Pay - Bill Payments via Jio
AP00003657,2026-04-19T17:14:02Z,Mobile Recharge,Bookmyshow,NETBANKING,6227.49,PENDING,CUST529769,Amazon Pay - Mobile Recharge via Bookmyshow
AP00003658,2026-05-04T13:47:41Z,DTH Recharge,Vodafone,AMAZON_PAY_WALLET,6094.8,FAILED,CUST860180,Amazon Pay - DTH Recharge via Vodafone
AP00003659,2026-05-16T10:21:24Z,Insurance Premium Payments,Swiggy,NETBANKING,7938.57,PENDING,CUST272765,Amazon Pay - Insurance Premium Payments via Swiggy
AP00003660,2026-03-07T11:04:37Z,Credit Card Bill Payments,Cleartrip,NETBANKING,1706.51,REFUNDED,CUST241881,Amazon Pay - Credit Card Bill Payments via Cleartrip
AP00003661,2026-01-15T11:26:59Z,EMI Auto-Debit,Cleartrip,EMI,4928.0,PENDING,CUST318870,Amazon Pay - EMI Auto-Debit via Cleartrip
AP00003662,2026-05-08T20:53:46Z,Rewards & Cashback,Practo,AMAZON_PAY_WALLET,835.42,PENDING,CUST530501,Amazon Pay - Rewards & Cashback via Practo
AP00003663,2026-01-05T15:59:13Z,Coupons & Promo Codes,Indigo,AMAZON_PAY_UPI,5727.6,REFUNDED,CUST767687,Amazon Pay - Coupons & Promo Codes via Indigo
AP00003664,2026-04-26T22:02:49Z,Gift Cards,Uber,AMAZON_PAY_UPI,940.59,FAILED,CUST838323,Amazon Pay - Gift Cards via Uber
AP00003665,2026-02-22T18:04:59Z,Merchant Settlements,EatSure,EMI,736.12,SUCCESS,CUST116451,Amazon Pay - Merchant Settlements via EatSure
AP00003666,2026-02-21T08:11:52Z,Refund Processing,Bescom,NETBANKING,6030.19,FAILED,CUST424534,Amazon Pay - Refund Processing via Bescom
AP00003667,2026-03-19T10:06:24Z,Transaction History,Vodafone,EMI,2198.09,REVERSED,CUST686954,Amazon Pay - Transaction History via Vodafone
AP00003668,2026-01-25T19:34:48Z,KYC Verification,Tata Power,NETBANKING,2869.13,FAILED,CUST801053,Amazon Pay - KYC Verification via Tata Power
AP00003669,2026-03-11T13:50:33Z,Fraud Detection,Jio,AMAZON_PAY_UPI,8651.08,REFUNDED,CUST841678,Amazon Pay - Fraud Detection via Jio
AP00003670,2026-01-05T06:27:48Z,PIN & Biometric Authentication,Domino's,EMI,4403.73,SUCCESS,CUST232959,Amazon Pay - PIN & Biometric Authentication via Domino's
AP00003671,2026-03-13T17:35:39Z,Strong Customer Authentication,MakeMyTrip,EMI,9504.42,FAILED,CUST950888,Amazon Pay - Strong Customer Authentication via MakeMyTrip
AP00003672,2026-02-08T23:53:05Z,Multi-Currency Support,Uber,NETBANKING,2099.47,FAILED,CUST846259,Amazon Pay - Multi-Currency Support via Uber
AP00003673,2026-01-14T01:07:15Z,Cross-Border Payments,ACT Fibernet,AMAZON_PAY_UPI,3374.84,REVERSED,CUST282344,Amazon Pay - Cross-Border Payments via ACT Fibernet
AP00003674,2026-05-13T17:10:06Z,QR Code Payments,Jio,AMAZON_PAY_UPI,7758.12,REVERSED,CUST806462,Amazon Pay - QR Code Payments via Jio
AP00003675,2026-02-20T07:03:31Z,NFC Tap-to-Pay,BigBasket,NETBANKING,3474.08,PENDING,CUST815392,Amazon Pay - NFC Tap-to-Pay via BigBasket
AP00003676,2026-02-10T10:28:36Z,Voice Payments,MakeMyTrip,EMI,6574.99,REFUNDED,CUST722317,Amazon Pay - Voice Payments via MakeMyTrip
AP00003677,2026-02-14T13:36:18Z,Smart Connect Express Checkout,MakeMyTrip,NETBANKING,2123.49,SUCCESS,CUST736582,Amazon Pay - Smart Connect Express Checkout via MakeMyTrip
AP00003678,2026-05-18T06:15:53Z,Saved Payment Instruments,Cleartrip,NETBANKING,8902.63,SUCCESS,CUST128071,Amazon Pay - Saved Payment Instruments via Cleartrip
AP00003679,2026-04-08T00:42:56Z,Shipping Address Book,Tata Power,NETBANKING,4026.64,REFUNDED,CUST390192,Amazon Pay - Shipping Address Book via Tata Power
AP00003680,2026-02-15T13:02:47Z,Order Tracking Integration,Bescom,AMAZON_PAY_UPI,5704.78,PENDING,CUST241891,Amazon Pay - Order Tracking Integration via Bescom
AP00003681,2026-04-18T20:59:34Z,Loyalty Program Integration,ACT Fibernet,CARD_TOKEN,7781.55,FAILED,CUST597611,Amazon Pay - Loyalty Program Integration via ACT Fibernet
AP00003682,2026-04-06T00:07:58Z,Charity Donations,BWSSB,NETBANKING,4430.29,REVERSED,CUST529434,Amazon Pay - Charity Donations via BWSSB
AP00003683,2026-01-13T06:20:37Z,Tax Invoice Download,MakeMyTrip,AMAZON_PAY_WALLET,9244.02,REVERSED,CUST458104,Amazon Pay - Tax Invoice Download via MakeMyTrip
AP00003684,2026-01-11T08:13:57Z,Customer Support Chat,Bescom,AMAZON_PAY_WALLET,5009.7,REFUNDED,CUST243042,Amazon Pay - Customer Support Chat via Bescom
AP00003685,2026-04-16T10:09:39Z,Dispute Resolution,Tata Power,AMAZON_PAY_WALLET,7406.48,REVERSED,CUST321661,Amazon Pay - Dispute Resolution via Tata Power
AP00003686,2026-04-23T15:22:14Z,Subscription AutoPay,Bescom,AMAZON_PAY_UPI,3854.85,REVERSED,CUST468453,Amazon Pay - Subscription AutoPay via Bescom
AP00003687,2026-02-22T06:42:00Z,Split Bills,Practo,EMI,3420.29,SUCCESS,CUST847522,Amazon Pay - Split Bills via Practo
AP00003688,2026-02-09T02:51:46Z,Invoice / Request Money,Domino's,AMAZON_PAY_UPI,496.96,REVERSED,CUST410117,Amazon Pay - Invoice / Request Money via Domino's
AP00003689,2026-02-24T18:51:38Z,Merchant Onboarding,BWSSB,NETBANKING,1441.33,REFUNDED,CUST419444,Amazon Pay - Merchant Onboarding via BWSSB
AP00003690,2026-03-12T23:06:38Z,Risk-Based Step-Up,Swiggy,NETBANKING,9506.77,SUCCESS,CUST546741,Amazon Pay - Risk-Based Step-Up via Swiggy
AP00003691,2026-02-04T07:21:06Z,Device Binding,Domino's,NETBANKING,7621.27,FAILED,CUST259317,Amazon Pay - Device Binding via Domino's
AP00003692,2026-03-16T09:56:43Z,Velocity Controls,Indigo,EMI,5672.06,REVERSED,CUST843759,Amazon Pay - Velocity Controls via Indigo
AP00003693,2026-05-11T01:28:54Z,Refund SLA Tracking,Cleartrip,AMAZON_PAY_UPI,2592.04,PENDING,CUST876344,Amazon Pay - Refund SLA Tracking via Cleartrip
AP00003694,2026-03-26T18:30:29Z,Reconciliation Reports,Vodafone,AMAZON_PAY_UPI,3089.18,REVERSED,CUST951277,Amazon Pay - Reconciliation Reports via Vodafone
AP00003695,2026-05-01T15:15:01Z,Webhooks & Events,Practo,AMAZON_PAY_UPI,1584.21,SUCCESS,CUST978386,Amazon Pay - Webhooks & Events via Practo
AP00003696,2026-04-09T02:43:15Z,API Rate Limits,Domino's,CARD_TOKEN,6707.24,REFUNDED,CUST338626,Amazon Pay - API Rate Limits via Domino's
AP00003697,2026-01-21T16:54:48Z,Sandbox Environment,BWSSB,CARD_TOKEN,4777.37,SUCCESS,CUST245757,Amazon Pay - Sandbox Environment via BWSSB
AP00003698,2026-05-09T20:29:50Z,Compliance Reporting,Bescom,NETBANKING,7072.75,REFUNDED,CUST858380,Amazon Pay - Compliance Reporting via Bescom
AP00003699,2026-05-10T09:36:56Z,PCI-DSS Tokenization,EatSure,AMAZON_PAY_UPI,5319.19,REFUNDED,CUST876202,Amazon Pay - PCI-DSS Tokenization via EatSure
AP00003700,2026-02-07T05:29:12Z,One-Click Checkout,MakeMyTrip,AMAZON_PAY_WALLET,1105.09,REFUNDED,CUST709320,Amazon Pay - One-Click Checkout via MakeMyTrip
AP00003701,2026-04-06T13:08:18Z,Buy Now Pay Later,MakeMyTrip,AMAZON_PAY_UPI,3095.11,REVERSED,CUST372389,Amazon Pay - Buy Now Pay Later via MakeMyTrip
AP00003702,2026-05-28T01:04:28Z,UPI Payments,Vodafone,EMI,7119.57,PENDING,CUST451149,Amazon Pay - UPI Payments via Vodafone
AP00003703,2026-01-15T07:22:59Z,Recurring Payments,ACT Fibernet,AMAZON_PAY_UPI,9529.79,REVERSED,CUST189454,Amazon Pay - Recurring Payments via ACT Fibernet
AP00003704,2026-03-25T14:49:32Z,Amazon Pay Wallet,Indigo,CARD_TOKEN,7652.26,SUCCESS,CUST928688,Amazon Pay - Amazon Pay Wallet via Indigo
AP00003705,2026-04-08T22:58:29Z,Send Money to Contacts,Swiggy,NETBANKING,3010.26,REVERSED,CUST739597,Amazon Pay - Send Money to Contacts via Swiggy
AP00003706,2026-01-09T02:30:47Z,Bill Payments,Vodafone,CARD_TOKEN,6732.94,REVERSED,CUST404448,Amazon Pay - Bill Payments via Vodafone
AP00003707,2026-05-04T05:50:08Z,Mobile Recharge,BWSSB,CARD_TOKEN,6714.28,REFUNDED,CUST337096,Amazon Pay - Mobile Recharge via BWSSB
AP00003708,2026-01-08T20:43:22Z,DTH Recharge,RedBus,AMAZON_PAY_UPI,3569.84,FAILED,CUST423080,Amazon Pay - DTH Recharge via RedBus
AP00003709,2026-04-08T01:54:32Z,Insurance Premium Payments,Practo,CARD_TOKEN,7737.53,REVERSED,CUST457456,Amazon Pay - Insurance Premium Payments via Practo
AP00003710,2026-05-05T00:20:55Z,Credit Card Bill Payments,Bookmyshow,CARD_TOKEN,9516.56,SUCCESS,CUST717689,Amazon Pay - Credit Card Bill Payments via Bookmyshow
AP00003711,2026-02-02T20:22:04Z,EMI Auto-Debit,ACT Fibernet,AMAZON_PAY_UPI,3301.36,SUCCESS,CUST213326,Amazon Pay - EMI Auto-Debit via ACT Fibernet
AP00003712,2026-02-07T17:06:56Z,Rewards & Cashback,Airtel,AMAZON_PAY_WALLET,3348.8,PENDING,CUST901038,Amazon Pay - Rewards & Cashback via Airtel
AP00003713,2026-01-01T15:03:57Z,Coupons & Promo Codes,Uber,AMAZON_PAY_UPI,6515.3,FAILED,CUST694028,Amazon Pay - Coupons & Promo Codes via Uber
AP00003714,2026-02-12T22:26:04Z,Gift Cards,Bookmyshow,AMAZON_PAY_WALLET,7602.56,FAILED,CUST239703,Amazon Pay - Gift Cards via Bookmyshow
AP00003715,2026-04-01T05:04:55Z,Merchant Settlements,BWSSB,CARD_TOKEN,5693.79,FAILED,CUST374313,Amazon Pay - Merchant Settlements via BWSSB
AP00003716,2026-03-17T07:53:31Z,Refund Processing,MakeMyTrip,AMAZON_PAY_WALLET,1919.3,SUCCESS,CUST647689,Amazon Pay - Refund Processing via MakeMyTrip
AP00003717,2026-04-28T15:34:20Z,Transaction History,Bescom,CARD_TOKEN,6238.42,REVERSED,CUST970262,Amazon Pay - Transaction History via Bescom
AP00003718,2026-05-11T03:00:38Z,KYC Verification,Bookmyshow,NETBANKING,1595.6,FAILED,CUST158550,Amazon Pay - KYC Verification via Bookmyshow
AP00003719,2026-03-03T01:50:28Z,Fraud Detection,Airtel,AMAZON_PAY_WALLET,6563.47,PENDING,CUST608247,Amazon Pay - Fraud Detection via Airtel
AP00003720,2026-04-13T08:29:29Z,PIN & Biometric Authentication,Bookmyshow,AMAZON_PAY_WALLET,4427.52,PENDING,CUST655938,Amazon Pay - PIN & Biometric Authentication via Bookmyshow
AP00003721,2026-01-07T04:24:46Z,Strong Customer Authentication,Swiggy,EMI,3181.45,SUCCESS,CUST186079,Amazon Pay - Strong Customer Authentication via Swiggy
AP00003722,2026-01-25T14:27:04Z,Multi-Currency Support,Vodafone,EMI,5582.31,FAILED,CUST429827,Amazon Pay - Multi-Currency Support via Vodafone
AP00003723,2026-01-11T18:05:19Z,Cross-Border Payments,Bescom,NETBANKING,2259.96,PENDING,CUST933398,Amazon Pay - Cross-Border Payments via Bescom
AP00003724,2026-05-20T22:48:05Z,QR Code Payments,Indigo,CARD_TOKEN,9615.08,SUCCESS,CUST988389,Amazon Pay - QR Code Payments via Indigo
AP00003725,2026-03-12T03:37:31Z,NFC Tap-to-Pay,Tata Power,AMAZON_PAY_UPI,5269.16,REFUNDED,CUST896657,Amazon Pay - NFC Tap-to-Pay via Tata Power
AP00003726,2026-01-06T07:23:51Z,Voice Payments,Indigo,EMI,2113.04,FAILED,CUST981536,Amazon Pay - Voice Payments via Indigo
AP00003727,2026-03-16T03:06:37Z,Smart Connect Express Checkout,Domino's,CARD_TOKEN,9342.61,REVERSED,CUST344507,Amazon Pay - Smart Connect Express Checkout via Domino's
AP00003728,2026-03-21T05:31:47Z,Saved Payment Instruments,ACT Fibernet,AMAZON_PAY_UPI,8672.31,REFUNDED,CUST653249,Amazon Pay - Saved Payment Instruments via ACT Fibernet
AP00003729,2026-04-11T22:18:27Z,Shipping Address Book,BWSSB,CARD_TOKEN,9599.91,REVERSED,CUST233900,Amazon Pay - Shipping Address Book via BWSSB
AP00003730,2026-03-03T18:55:52Z,Order Tracking Integration,EatSure,AMAZON_PAY_WALLET,1347.21,SUCCESS,CUST910063,Amazon Pay - Order Tracking Integration via EatSure
AP00003731,2026-01-12T21:17:04Z,Loyalty Program Integration,Jio,AMAZON_PAY_UPI,2041.29,REVERSED,CUST726828,Amazon Pay - Loyalty Program Integration via Jio
AP00003732,2026-01-03T02:21:27Z,Charity Donations,EatSure,AMAZON_PAY_WALLET,1290.71,PENDING,CUST985068,Amazon Pay - Charity Donations via EatSure
AP00003733,2026-04-08T07:52:41Z,Tax Invoice Download,Tata 1mg,AMAZON_PAY_WALLET,1282.99,SUCCESS,CUST970066,Amazon Pay - Tax Invoice Download via Tata 1mg
AP00003734,2026-02-05T08:41:38Z,Customer Support Chat,Indigo,AMAZON_PAY_UPI,5098.07,REFUNDED,CUST773260,Amazon Pay - Customer Support Chat via Indigo
AP00003735,2026-02-14T21:33:02Z,Dispute Resolution,Cleartrip,NETBANKING,8377.73,REFUNDED,CUST246802,Amazon Pay - Dispute Resolution via Cleartrip
AP00003736,2026-01-11T03:14:02Z,Subscription AutoPay,Jio,EMI,1916.09,SUCCESS,CUST888121,Amazon Pay - Subscription AutoPay via Jio
AP00003737,2026-05-04T08:20:57Z,Split Bills,ACT Fibernet,AMAZON_PAY_WALLET,8096.37,REVERSED,CUST196444,Amazon Pay - Split Bills via ACT Fibernet
AP00003738,2026-03-14T19:40:00Z,Invoice / Request Money,Indigo,NETBANKING,6545.73,PENDING,CUST938617,Amazon Pay - Invoice / Request Money via Indigo
AP00003739,2026-03-20T11:26:44Z,Merchant Onboarding,Swiggy,AMAZON_PAY_WALLET,3776.51,PENDING,CUST199007,Amazon Pay - Merchant Onboarding via Swiggy
AP00003740,2026-01-14T15:28:31Z,Risk-Based Step-Up,BWSSB,AMAZON_PAY_WALLET,1917.4,FAILED,CUST757980,Amazon Pay - Risk-Based Step-Up via BWSSB
AP00003741,2026-04-25T15:16:16Z,Device Binding,Zomato,AMAZON_PAY_WALLET,553.13,PENDING,CUST790699,Amazon Pay - Device Binding via Zomato
AP00003742,2026-02-19T12:10:26Z,Velocity Controls,MakeMyTrip,EMI,1080.29,REVERSED,CUST964641,Amazon Pay - Velocity Controls via MakeMyTrip
AP00003743,2026-05-14T04:50:46Z,Refund SLA Tracking,Tata 1mg,NETBANKING,2481.61,SUCCESS,CUST318207,Amazon Pay - Refund SLA Tracking via Tata 1mg
AP00003744,2026-05-14T05:02:55Z,Reconciliation Reports,Uber,EMI,674.82,FAILED,CUST267087,Amazon Pay - Reconciliation Reports via Uber
AP00003745,2026-01-21T19:12:19Z,Webhooks & Events,Swiggy,AMAZON_PAY_WALLET,7636.45,FAILED,CUST123852,Amazon Pay - Webhooks & Events via Swiggy
AP00003746,2026-04-17T13:37:39Z,API Rate Limits,Bookmyshow,CARD_TOKEN,1982.22,REVERSED,CUST103033,Amazon Pay - API Rate Limits via Bookmyshow
AP00003747,2026-01-21T22:01:59Z,Sandbox Environment,Swiggy,EMI,7929.54,PENDING,CUST472443,Amazon Pay - Sandbox Environment via Swiggy
AP00003748,2026-02-09T18:14:03Z,Compliance Reporting,Tata 1mg,NETBANKING,9812.27,REVERSED,CUST309169,Amazon Pay - Compliance Reporting via Tata 1mg
AP00003749,2026-04-17T01:10:26Z,PCI-DSS Tokenization,Vodafone,EMI,6009.91,REVERSED,CUST641993,Amazon Pay - PCI-DSS Tokenization via Vodafone
AP00003750,2026-02-17T21:24:40Z,One-Click Checkout,EatSure,NETBANKING,8528.28,FAILED,CUST538911,Amazon Pay - One-Click Checkout via EatSure
AP00003751,2026-04-26T12:04:42Z,Buy Now Pay Later,Tata 1mg,AMAZON_PAY_WALLET,907.76,REVERSED,CUST730952,Amazon Pay - Buy Now Pay Later via Tata 1mg
AP00003752,2026-04-05T06:12:30Z,UPI Payments,Practo,EMI,6651.67,PENDING,CUST856970,Amazon Pay - UPI Payments via Practo
AP00003753,2026-03-13T04:26:18Z,Recurring Payments,Bookmyshow,EMI,780.37,REVERSED,CUST787050,Amazon Pay - Recurring Payments via Bookmyshow
AP00003754,2026-02-24T00:53:24Z,Amazon Pay Wallet,Uber,NETBANKING,7109.88,PENDING,CUST294153,Amazon Pay - Amazon Pay Wallet via Uber
AP00003755,2026-05-08T09:33:45Z,Send Money to Contacts,Swiggy,AMAZON_PAY_WALLET,9260.61,FAILED,CUST483241,Amazon Pay - Send Money to Contacts via Swiggy
AP00003756,2026-02-28T10:26:41Z,Bill Payments,Bookmyshow,AMAZON_PAY_UPI,2649.56,PENDING,CUST308397,Amazon Pay - Bill Payments via Bookmyshow
AP00003757,2026-03-14T15:03:11Z,Mobile Recharge,Indigo,AMAZON_PAY_UPI,7022.69,REVERSED,CUST420122,Amazon Pay - Mobile Recharge via Indigo
AP00003758,2026-01-08T07:37:40Z,DTH Recharge,Domino's,AMAZON_PAY_UPI,3377.6,SUCCESS,CUST382987,Amazon Pay - DTH Recharge via Domino's
AP00003759,2026-04-18T03:05:28Z,Insurance Premium Payments,Practo,EMI,6365.77,REVERSED,CUST202977,Amazon Pay - Insurance Premium Payments via Practo
AP00003760,2026-05-02T13:55:16Z,Credit Card Bill Payments,ACT Fibernet,EMI,5892.51,REVERSED,CUST233884,Amazon Pay - Credit Card Bill Payments via ACT Fibernet
AP00003761,2026-02-28T21:13:53Z,EMI Auto-Debit,Cleartrip,AMAZON_PAY_UPI,1358.95,REFUNDED,CUST571915,Amazon Pay - EMI Auto-Debit via Cleartrip
AP00003762,2026-05-14T23:45:13Z,Rewards & Cashback,Jio,CARD_TOKEN,9729.58,SUCCESS,CUST719116,Amazon Pay - Rewards & Cashback via Jio
AP00003763,2026-04-03T20:37:48Z,Coupons & Promo Codes,Jio,AMAZON_PAY_WALLET,473.49,SUCCESS,CUST359842,Amazon Pay - Coupons & Promo Codes via Jio
AP00003764,2026-04-17T20:55:02Z,Gift Cards,Bescom,AMAZON_PAY_WALLET,3844.66,FAILED,CUST749077,Amazon Pay - Gift Cards via Bescom
AP00003765,2026-03-23T05:45:14Z,Merchant Settlements,Tata 1mg,AMAZON_PAY_UPI,1514.4,REVERSED,CUST277764,Amazon Pay - Merchant Settlements via Tata 1mg
AP00003766,2026-01-10T16:03:56Z,Refund Processing,Airtel,NETBANKING,3983.87,SUCCESS,CUST253205,Amazon Pay - Refund Processing via Airtel
AP00003767,2026-01-09T05:05:23Z,Transaction History,EatSure,AMAZON_PAY_WALLET,9377.35,REFUNDED,CUST970005,Amazon Pay - Transaction History via EatSure
AP00003768,2026-03-17T03:26:36Z,KYC Verification,Tata 1mg,CARD_TOKEN,3270.47,PENDING,CUST814263,Amazon Pay - KYC Verification via Tata 1mg
AP00003769,2026-04-04T01:25:56Z,Fraud Detection,Practo,CARD_TOKEN,9249.69,SUCCESS,CUST762627,Amazon Pay - Fraud Detection via Practo
AP00003770,2026-04-13T04:41:56Z,PIN & Biometric Authentication,Tata 1mg,AMAZON_PAY_UPI,4817.42,PENDING,CUST992805,Amazon Pay - PIN & Biometric Authentication via Tata 1mg
AP00003771,2026-03-03T12:00:42Z,Strong Customer Authentication,Indigo,EMI,8487.1,SUCCESS,CUST317973,Amazon Pay - Strong Customer Authentication via Indigo
AP00003772,2026-05-27T08:36:51Z,Multi-Currency Support,Bookmyshow,AMAZON_PAY_UPI,6194.6,PENDING,CUST518339,Amazon Pay - Multi-Currency Support via Bookmyshow
AP00003773,2026-01-08T11:51:56Z,Cross-Border Payments,Tata Power,EMI,5925.68,REFUNDED,CUST315815,Amazon Pay - Cross-Border Payments via Tata Power
AP00003774,2026-04-15T06:46:44Z,QR Code Payments,Tata Power,AMAZON_PAY_UPI,2513.1,REVERSED,CUST970072,Amazon Pay - QR Code Payments via Tata Power
AP00003775,2026-01-26T09:48:16Z,NFC Tap-to-Pay,Uber,NETBANKING,8427.29,REVERSED,CUST209834,Amazon Pay - NFC Tap-to-Pay via Uber
AP00003776,2026-01-03T14:01:38Z,Voice Payments,Bookmyshow,NETBANKING,2549.86,REVERSED,CUST111592,Amazon Pay - Voice Payments via Bookmyshow
AP00003777,2026-05-16T22:08:40Z,Smart Connect Express Checkout,Vodafone,AMAZON_PAY_WALLET,9354.32,FAILED,CUST802054,Amazon Pay - Smart Connect Express Checkout via Vodafone
AP00003778,2026-03-04T05:55:23Z,Saved Payment Instruments,EatSure,EMI,4071.52,FAILED,CUST786438,Amazon Pay - Saved Payment Instruments via EatSure
AP00003779,2026-02-20T09:14:03Z,Shipping Address Book,Swiggy,EMI,7849.17,REFUNDED,CUST497505,Amazon Pay - Shipping Address Book via Swiggy
AP00003780,2026-05-16T23:24:59Z,Order Tracking Integration,BWSSB,AMAZON_PAY_WALLET,5373.55,FAILED,CUST858926,Amazon Pay - Order Tracking Integration via BWSSB
AP00003781,2026-03-10T22:21:40Z,Loyalty Program Integration,Bookmyshow,EMI,8269.27,SUCCESS,CUST933507,Amazon Pay - Loyalty Program Integration via Bookmyshow
AP00003782,2026-01-08T18:07:57Z,Charity Donations,ACT Fibernet,AMAZON_PAY_UPI,9474.03,REVERSED,CUST585932,Amazon Pay - Charity Donations via ACT Fibernet
AP00003783,2026-05-12T14:32:15Z,Tax Invoice Download,Tata 1mg,CARD_TOKEN,2694.48,SUCCESS,CUST710396,Amazon Pay - Tax Invoice Download via Tata 1mg
AP00003784,2026-02-02T13:41:49Z,Customer Support Chat,BigBasket,NETBANKING,6001.71,REVERSED,CUST873741,Amazon Pay - Customer Support Chat via BigBasket
AP00003785,2026-05-25T13:44:57Z,Dispute Resolution,Zomato,AMAZON_PAY_UPI,9701.0,SUCCESS,CUST423938,Amazon Pay - Dispute Resolution via Zomato
AP00003786,2026-05-17T22:50:21Z,Subscription AutoPay,Indigo,NETBANKING,2707.39,REFUNDED,CUST278761,Amazon Pay - Subscription AutoPay via Indigo
AP00003787,2026-01-15T23:29:19Z,Split Bills,Domino's,AMAZON_PAY_UPI,4595.31,FAILED,CUST571473,Amazon Pay - Split Bills via Domino's
AP00003788,2026-01-28T20:28:14Z,Invoice / Request Money,Jio,AMAZON_PAY_UPI,2218.96,REVERSED,CUST709910,Amazon Pay - Invoice / Request Money via Jio
AP00003789,2026-02-04T23:57:00Z,Merchant Onboarding,ACT Fibernet,EMI,392.18,PENDING,CUST259772,Amazon Pay - Merchant Onboarding via ACT Fibernet
AP00003790,2026-03-05T10:30:47Z,Risk-Based Step-Up,BigBasket,CARD_TOKEN,4618.24,REVERSED,CUST579064,Amazon Pay - Risk-Based Step-Up via BigBasket
AP00003791,2026-04-06T20:39:03Z,Device Binding,EatSure,EMI,7354.14,REFUNDED,CUST168204,Amazon Pay - Device Binding via EatSure
AP00003792,2026-04-13T18:10:09Z,Velocity Controls,MakeMyTrip,CARD_TOKEN,3532.45,SUCCESS,CUST654919,Amazon Pay - Velocity Controls via MakeMyTrip
AP00003793,2026-01-23T07:04:01Z,Refund SLA Tracking,Tata Power,NETBANKING,9607.52,FAILED,CUST580811,Amazon Pay - Refund SLA Tracking via Tata Power
AP00003794,2026-05-14T08:26:10Z,Reconciliation Reports,Jio,NETBANKING,1337.16,FAILED,CUST655128,Amazon Pay - Reconciliation Reports via Jio
AP00003795,2026-03-23T06:30:18Z,Webhooks & Events,EatSure,AMAZON_PAY_UPI,3107.38,REVERSED,CUST993075,Amazon Pay - Webhooks & Events via EatSure
AP00003796,2026-03-05T13:10:19Z,API Rate Limits,Tata Power,EMI,4484.53,PENDING,CUST153208,Amazon Pay - API Rate Limits via Tata Power
AP00003797,2026-03-25T07:07:52Z,Sandbox Environment,Indigo,AMAZON_PAY_WALLET,2658.43,SUCCESS,CUST447097,Amazon Pay - Sandbox Environment via Indigo
AP00003798,2026-01-04T17:41:36Z,Compliance Reporting,Tata Power,CARD_TOKEN,9944.75,REFUNDED,CUST761709,Amazon Pay - Compliance Reporting via Tata Power
AP00003799,2026-02-01T23:54:18Z,PCI-DSS Tokenization,Zomato,AMAZON_PAY_UPI,2354.36,SUCCESS,CUST653414,Amazon Pay - PCI-DSS Tokenization via Zomato
AP00003800,2026-05-10T17:33:13Z,One-Click Checkout,Vodafone,CARD_TOKEN,6052.95,FAILED,CUST534583,Amazon Pay - One-Click Checkout via Vodafone
AP00003801,2026-03-02T16:27:24Z,Buy Now Pay Later,EatSure,NETBANKING,543.51,PENDING,CUST993735,Amazon Pay - Buy Now Pay Later via EatSure
AP00003802,2026-05-15T21:52:30Z,UPI Payments,MakeMyTrip,NETBANKING,7888.21,SUCCESS,CUST953211,Amazon Pay - UPI Payments via MakeMyTrip
