TxnID,CustomerID,Amount,Currency,Status,Region,Method,CreatedAt
TXN-0005281,CUST-52965,4431.85,EUR,Captured,BR,GiftCard,2024-01-05T11:05:13Z
TXN-0005282,CUST-49545,196.44,JPY,Captured,IN,BankTransfer,2024-01-05T11:06:26Z
TXN-0005283,CUST-16064,1756.23,INR,Declined,EU,GiftCard,2024-01-05T11:07:39Z
TXN-0005284,CUST-54619,2483.77,EUR,Voided,JP,SEPA,2024-01-05T11:08:52Z
TXN-0005285,CUST-64298,1026.26,INR,Authorized,BR,Amex,2024-01-05T11:10:05Z
TXN-0005286,CUST-93112,859.84,EUR,Declined,EU,Amex,2024-01-05T11:11:18Z
TXN-0005287,CUST-82021,1142.01,GBP,Authorized,CA,SEPA,2024-01-05T11:12:31Z
TXN-0005288,CUST-30414,4614.86,BRL,Refunded,US,Wallet,2024-01-05T11:13:44Z
TXN-0005289,CUST-78164,2491.37,CAD,Voided,BR,Wallet,2024-01-05T11:14:57Z
TXN-0005290,CUST-76121,2257.36,CAD,Captured,UK,SEPA,2024-01-05T11:16:10Z
TXN-0005291,CUST-77301,4943.94,INR,Authorized,BR,MasterCard,2024-01-05T11:17:23Z
TXN-0005292,CUST-2175,4459.43,EUR,Authorized,EU,SEPA,2024-01-05T11:18:36Z
TXN-0005293,CUST-38006,2712.71,BRL,Captured,UK,UPI,2024-01-05T11:19:49Z
TXN-0005294,CUST-94524,2038.36,JPY,Declined,JP,Amex,2024-01-05T11:21:02Z
TXN-0005295,CUST-9606,193.09,EUR,Authorized,IN,BankTransfer,2024-01-05T11:22:15Z
TXN-0005296,CUST-54830,1192.71,CAD,Refunded,IN,Visa,2024-01-05T11:23:28Z
TXN-0005297,CUST-81917,1443.15,USD,Refunded,JP,GiftCard,2024-01-05T11:24:41Z
TXN-0005298,CUST-80391,629.26,CAD,Voided,AU,MasterCard,2024-01-05T11:25:54Z
TXN-0005299,CUST-41577,2304.57,INR,Voided,BR,MasterCard,2024-01-05T11:27:07Z
TXN-0005300,CUST-97562,2007.51,GBP,Voided,US,SEPA,2024-01-05T11:28:20Z
TXN-0005301,CUST-2768,4814.15,USD,Refunded,UK,Wallet,2024-01-05T11:29:33Z
TXN-0005302,CUST-66698,3203.16,INR,Declined,BR,GiftCard,2024-01-05T11:30:46Z
TXN-0005303,CUST-51818,1875.36,CAD,Refunded,BR,Visa,2024-01-05T11:31:59Z
TXN-0005304,CUST-20787,3372.12,AUD,Authorized,IN,GiftCard,2024-01-05T11:33:12Z
TXN-0005305,CUST-92575,2186.78,CAD,Authorized,US,GiftCard,2024-01-05T11:34:25Z
TXN-0005306,CUST-12302,4255.83,EUR,Voided,IN,UPI,2024-01-05T11:35:38Z
TXN-0005307,CUST-56724,3287.78,BRL,Authorized,JP,Amex,2024-01-05T11:36:51Z
TXN-0005308,CUST-33525,1860.47,INR,Authorized,EU,MasterCard,2024-01-05T11:38:04Z
TXN-0005309,CUST-89799,1715.93,BRL,Declined,CA,MasterCard,2024-01-05T11:39:17Z
TXN-0005310,CUST-79998,4790.94,BRL,Captured,US,Visa,2024-01-05T11:40:30Z
TXN-0005311,CUST-26228,3155.22,GBP,Authorized,AU,BankTransfer,2024-01-05T11:41:43Z
TXN-0005312,CUST-92735,3142.98,CAD,Authorized,IN,GiftCard,2024-01-05T11:42:56Z
TXN-0005313,CUST-51416,3711.98,JPY,Authorized,IN,Visa,2024-01-05T11:44:09Z
TXN-0005314,CUST-93645,3398.31,JPY,Declined,CA,Amex,2024-01-05T11:45:22Z
TXN-0005315,CUST-59376,978.02,INR,Authorized,EU,Amex,2024-01-05T11:46:35Z
TXN-0005316,CUST-92897,3166.20,GBP,Declined,UK,UPI,2024-01-05T11:47:48Z
TXN-0005317,CUST-27548,3397.04,JPY,Authorized,UK,Amex,2024-01-05T11:49:01Z
TXN-0005318,CUST-69960,4561.06,CAD,Authorized,UK,GiftCard,2024-01-05T11:50:14Z
TXN-0005319,CUST-80882,210.55,BRL,Refunded,EU,BankTransfer,2024-01-05T11:51:27Z
TXN-0005320,CUST-70441,1466.91,USD,Declined,JP,Amex,2024-01-05T11:52:40Z
TXN-0005321,CUST-66045,2180.77,INR,Voided,CA,MasterCard,2024-01-05T11:53:53Z
TXN-0005322,CUST-21522,3259.75,GBP,Declined,CA,Visa,2024-01-05T11:55:06Z
TXN-0005323,CUST-78030,235.43,USD,Declined,US,Amex,2024-01-05T11:56:19Z
TXN-0005324,CUST-12282,3969.55,EUR,Refunded,US,SEPA,2024-01-05T11:57:32Z
TXN-0005325,CUST-27319,2013.77,GBP,Refunded,UK,SEPA,2024-01-05T11:58:45Z
TXN-0005326,CUST-73711,2198.18,INR,Authorized,IN,Amex,2024-01-05T11:59:58Z
TXN-0005327,CUST-99788,3111.32,GBP,Refunded,CA,Amex,2024-01-05T12:01:11Z
TXN-0005328,CUST-72427,1555.30,USD,Refunded,BR,UPI,2024-01-05T12:02:24Z
TXN-0005329,CUST-6366,4224.96,USD,Authorized,CA,UPI,2024-01-05T12:03:37Z
TXN-0005330,CUST-34939,4085.80,AUD,Refunded,BR,MasterCard,2024-01-05T12:04:50Z
TXN-0005331,CUST-66552,4076.48,BRL,Refunded,CA,BankTransfer,2024-01-05T12:06:03Z
TXN-0005332,CUST-35718,729.30,EUR,Refunded,US,BankTransfer,2024-01-05T12:07:16Z
TXN-0005333,CUST-77508,2336.39,EUR,Refunded,UK,BankTransfer,2024-01-05T12:08:29Z
TXN-0005334,CUST-86106,1833.34,USD,Voided,US,BankTransfer,2024-01-05T12:09:42Z
TXN-0005335,CUST-4454,985.64,AUD,Captured,AU,GiftCard,2024-01-05T12:10:55Z
TXN-0005336,CUST-40146,4543.58,JPY,Declined,CA,Visa,2024-01-05T12:12:08Z
TXN-0005337,CUST-1876,929.56,BRL,Declined,CA,Amex,2024-01-05T12:13:21Z
TXN-0005338,CUST-65127,789.49,CAD,Declined,IN,SEPA,2024-01-05T12:14:34Z
TXN-0005339,CUST-89510,2461.80,INR,Voided,BR,MasterCard,2024-01-05T12:15:47Z
TXN-0005340,CUST-37980,672.82,AUD,Declined,IN,Amex,2024-01-05T12:17:00Z
TXN-0005341,CUST-99911,2868.92,GBP,Captured,UK,GiftCard,2024-01-05T12:18:13Z
TXN-0005342,CUST-27100,4288.03,EUR,Declined,EU,MasterCard,2024-01-05T12:19:26Z
TXN-0005343,CUST-39370,4978.67,INR,Captured,BR,BankTransfer,2024-01-05T12:20:39Z
TXN-0005344,CUST-71898,4422.71,EUR,Captured,EU,Wallet,2024-01-05T12:21:52Z
TXN-0005345,CUST-17771,2519.41,CAD,Captured,US,GiftCard,2024-01-05T12:23:05Z
TXN-0005346,CUST-12503,694.64,EUR,Captured,AU,SEPA,2024-01-05T12:24:18Z
TXN-0005347,CUST-58544,3363.16,GBP,Refunded,CA,BankTransfer,2024-01-05T12:25:31Z
TXN-0005348,CUST-77702,438.07,AUD,Voided,UK,Wallet,2024-01-05T12:26:44Z
TXN-0005349,CUST-30046,753.04,INR,Refunded,UK,UPI,2024-01-05T12:27:57Z
TXN-0005350,CUST-38102,344.35,BRL,Authorized,JP,BankTransfer,2024-01-05T12:29:10Z
TXN-0005351,CUST-3727,883.50,BRL,Refunded,UK,Wallet,2024-01-05T12:30:23Z
TXN-0005352,CUST-68924,568.77,EUR,Voided,AU,UPI,2024-01-05T12:31:36Z
TXN-0005353,CUST-30508,4984.69,INR,Voided,US,GiftCard,2024-01-05T12:32:49Z
TXN-0005354,CUST-39044,2470.02,AUD,Authorized,BR,SEPA,2024-01-05T12:34:02Z
TXN-0005355,CUST-88308,4862.26,BRL,Voided,UK,SEPA,2024-01-05T12:35:15Z
TXN-0005356,CUST-96275,1404.86,USD,Refunded,JP,MasterCard,2024-01-05T12:36:28Z
TXN-0005357,CUST-34943,959.62,BRL,Voided,IN,BankTransfer,2024-01-05T12:37:41Z
TXN-0005358,CUST-4528,2373.90,EUR,Authorized,CA,UPI,2024-01-05T12:38:54Z
TXN-0005359,CUST-70953,2089.30,BRL,Refunded,UK,BankTransfer,2024-01-05T12:40:07Z
TXN-0005360,CUST-24672,4767.80,USD,Authorized,US,MasterCard,2024-01-05T12:41:20Z
TXN-0005361,CUST-51424,2934.20,AUD,Authorized,JP,BankTransfer,2024-01-05T12:42:33Z
TXN-0005362,CUST-47876,3402.95,CAD,Refunded,BR,MasterCard,2024-01-05T12:43:46Z
TXN-0005363,CUST-2301,1114.13,GBP,Captured,EU,Amex,2024-01-05T12:44:59Z
TXN-0005364,CUST-28360,603.91,AUD,Voided,BR,Wallet,2024-01-05T12:46:12Z
TXN-0005365,CUST-59618,3305.74,EUR,Refunded,EU,MasterCard,2024-01-05T12:47:25Z
TXN-0005366,CUST-16357,72.96,EUR,Declined,US,UPI,2024-01-05T12:48:38Z
TXN-0005367,CUST-93381,3716.16,BRL,Refunded,IN,BankTransfer,2024-01-05T12:49:51Z
TXN-0005368,CUST-58987,3294.66,BRL,Declined,BR,MasterCard,2024-01-05T12:51:04Z
TXN-0005369,CUST-45334,99.11,INR,Captured,JP,SEPA,2024-01-05T12:52:17Z
TXN-0005370,CUST-35641,3129.21,CAD,Refunded,IN,BankTransfer,2024-01-05T12:53:30Z
TXN-0005371,CUST-30465,529.37,EUR,Captured,UK,UPI,2024-01-05T12:54:43Z
TXN-0005372,CUST-95616,579.02,CAD,Declined,US,MasterCard,2024-01-05T12:55:56Z
TXN-0005373,CUST-2359,2996.36,JPY,Captured,JP,BankTransfer,2024-01-05T12:57:09Z
TXN-0005374,CUST-50888,4734.97,CAD,Voided,UK,UPI,2024-01-05T12:58:22Z
TXN-0005375,CUST-80140,2193.95,INR,Captured,IN,SEPA,2024-01-05T12:59:35Z
TXN-0005376,CUST-66303,2416.13,CAD,Authorized,JP,Wallet,2024-01-05T13:00:48Z
TXN-0005377,CUST-43839,3940.28,BRL,Captured,BR,GiftCard,2024-01-05T13:02:01Z
TXN-0005378,CUST-31745,3282.13,CAD,Declined,IN,Wallet,2024-01-05T13:03:14Z
TXN-0005379,CUST-1912,2811.04,JPY,Captured,EU,Wallet,2024-01-05T13:04:27Z
TXN-0005380,CUST-27475,2948.10,BRL,Declined,BR,Visa,2024-01-05T13:05:40Z
TXN-0005381,CUST-54325,218.86,CAD,Captured,CA,UPI,2024-01-05T13:06:53Z
TXN-0005382,CUST-75879,4731.94,GBP,Captured,UK,GiftCard,2024-01-05T13:08:06Z
TXN-0005383,CUST-54933,3766.56,INR,Captured,EU,Wallet,2024-01-05T13:09:19Z
TXN-0005384,CUST-89577,370.73,AUD,Authorized,AU,MasterCard,2024-01-05T13:10:32Z
TXN-0005385,CUST-3203,1977.96,GBP,Captured,BR,BankTransfer,2024-01-05T13:11:45Z
TXN-0005386,CUST-72167,1692.71,INR,Authorized,IN,Wallet,2024-01-05T13:12:58Z
TXN-0005387,CUST-6979,4245.05,GBP,Authorized,AU,BankTransfer,2024-01-05T13:14:11Z
TXN-0005388,CUST-65909,3216.61,INR,Authorized,UK,SEPA,2024-01-05T13:15:24Z
TXN-0005389,CUST-68813,2443.00,AUD,Refunded,US,Amex,2024-01-05T13:16:37Z
TXN-0005390,CUST-79902,2299.25,EUR,Voided,EU,MasterCard,2024-01-05T13:17:50Z
TXN-0005391,CUST-79557,3211.70,USD,Refunded,BR,SEPA,2024-01-05T13:19:03Z
TXN-0005392,CUST-37142,2952.16,BRL,Voided,JP,UPI,2024-01-05T13:20:16Z
TXN-0005393,CUST-91907,3785.84,BRL,Voided,US,SEPA,2024-01-05T13:21:29Z
TXN-0005394,CUST-47558,4103.76,EUR,Declined,US,Amex,2024-01-05T13:22:42Z
TXN-0005395,CUST-79446,2562.24,BRL,Refunded,EU,GiftCard,2024-01-05T13:23:55Z
TXN-0005396,CUST-91052,1355.66,INR,Refunded,UK,BankTransfer,2024-01-05T13:25:08Z
TXN-0005397,CUST-29591,4963.89,JPY,Refunded,JP,Visa,2024-01-05T13:26:21Z
TXN-0005398,CUST-1668,1629.74,CAD,Declined,IN,UPI,2024-01-05T13:27:34Z
TXN-0005399,CUST-94587,2148.25,CAD,Declined,BR,SEPA,2024-01-05T13:28:47Z
TXN-0005400,CUST-36133,2753.72,GBP,Declined,JP,Wallet,2024-01-05T13:30:00Z
TXN-0005401,CUST-74636,4318.21,BRL,Captured,EU,MasterCard,2024-01-05T13:31:13Z
TXN-0005402,CUST-55557,2272.60,USD,Authorized,IN,MasterCard,2024-01-05T13:32:26Z
TXN-0005403,CUST-52850,2206.50,BRL,Authorized,JP,Visa,2024-01-05T13:33:39Z
TXN-0005404,CUST-18737,2382.50,EUR,Declined,AU,GiftCard,2024-01-05T13:34:52Z
TXN-0005405,CUST-26305,2632.89,GBP,Declined,JP,Amex,2024-01-05T13:36:05Z
TXN-0005406,CUST-73950,1936.71,EUR,Authorized,US,SEPA,2024-01-05T13:37:18Z
TXN-0005407,CUST-65789,1961.01,EUR,Captured,JP,Visa,2024-01-05T13:38:31Z
TXN-0005408,CUST-57849,978.80,BRL,Voided,IN,MasterCard,2024-01-05T13:39:44Z
TXN-0005409,CUST-64157,3968.76,INR,Captured,UK,MasterCard,2024-01-05T13:40:57Z
TXN-0005410,CUST-58086,2748.15,USD,Declined,EU,MasterCard,2024-01-05T13:42:10Z
TXN-0005411,CUST-51633,236.44,CAD,Captured,AU,SEPA,2024-01-05T13:43:23Z
TXN-0005412,CUST-57695,4606.76,GBP,Declined,US,Amex,2024-01-05T13:44:36Z
TXN-0005413,CUST-73907,338.17,GBP,Captured,IN,Visa,2024-01-05T13:45:49Z
TXN-0005414,CUST-87205,1939.34,EUR,Refunded,BR,Visa,2024-01-05T13:47:02Z
TXN-0005415,CUST-11002,1928.17,AUD,Authorized,CA,Visa,2024-01-05T13:48:15Z
TXN-0005416,CUST-61554,58.26,CAD,Voided,JP,GiftCard,2024-01-05T13:49:28Z
TXN-0005417,CUST-73755,830.36,CAD,Captured,CA,Amex,2024-01-05T13:50:41Z
TXN-0005418,CUST-75344,2471.93,GBP,Captured,US,UPI,2024-01-05T13:51:54Z
TXN-0005419,CUST-51719,1907.14,EUR,Captured,EU,GiftCard,2024-01-05T13:53:07Z
TXN-0005420,CUST-26920,1238.45,EUR,Authorized,JP,BankTransfer,2024-01-05T13:54:20Z
TXN-0005421,CUST-30460,4314.16,BRL,Authorized,IN,Visa,2024-01-05T13:55:33Z
TXN-0005422,CUST-5535,3692.84,CAD,Refunded,JP,BankTransfer,2024-01-05T13:56:46Z
TXN-0005423,CUST-6765,926.26,GBP,Captured,EU,GiftCard,2024-01-05T13:57:59Z
TXN-0005424,CUST-13811,3000.56,AUD,Voided,AU,MasterCard,2024-01-05T13:59:12Z
TXN-0005425,CUST-46414,4632.99,INR,Voided,US,GiftCard,2024-01-05T14:00:25Z
TXN-0005426,CUST-88946,1611.44,BRL,Authorized,US,BankTransfer,2024-01-05T14:01:38Z
TXN-0005427,CUST-76635,3663.57,USD,Voided,CA,MasterCard,2024-01-05T14:02:51Z
TXN-0005428,CUST-20760,535.56,GBP,Authorized,JP,Visa,2024-01-05T14:04:04Z
TXN-0005429,CUST-94114,4884.89,GBP,Captured,EU,Amex,2024-01-05T14:05:17Z
TXN-0005430,CUST-76662,1013.59,BRL,Captured,IN,Amex,2024-01-05T14:06:30Z
TXN-0005431,CUST-72859,1438.01,BRL,Authorized,AU,MasterCard,2024-01-05T14:07:43Z
TXN-0005432,CUST-19973,4245.19,AUD,Captured,IN,Wallet,2024-01-05T14:08:56Z
TXN-0005433,CUST-18121,2074.39,AUD,Authorized,JP,GiftCard,2024-01-05T14:10:09Z
TXN-0005434,CUST-89936,834.37,CAD,Declined,US,BankTransfer,2024-01-05T14:11:22Z
TXN-0005435,CUST-15771,3497.93,USD,Voided,US,SEPA,2024-01-05T14:12:35Z
TXN-0005436,CUST-45882,1289.32,BRL,Captured,UK,UPI,2024-01-05T14:13:48Z
TXN-0005437,CUST-67546,2288.57,EUR,Refunded,CA,MasterCard,2024-01-05T14:15:01Z
TXN-0005438,CUST-48399,2028.51,EUR,Captured,US,SEPA,2024-01-05T14:16:14Z
TXN-0005439,CUST-69977,2583.86,EUR,Captured,US,Visa,2024-01-05T14:17:27Z
TXN-0005440,CUST-87752,4624.46,GBP,Declined,EU,UPI,2024-01-05T14:18:40Z
TXN-0005441,CUST-46556,2282.88,USD,Voided,EU,SEPA,2024-01-05T14:19:53Z
TXN-0005442,CUST-40647,829.65,BRL,Authorized,US,MasterCard,2024-01-05T14:21:06Z
TXN-0005443,CUST-22929,2632.79,EUR,Captured,EU,SEPA,2024-01-05T14:22:19Z
TXN-0005444,CUST-99543,429.79,BRL,Authorized,CA,Visa,2024-01-05T14:23:32Z
TXN-0005445,CUST-75761,1752.23,EUR,Voided,IN,UPI,2024-01-05T14:24:45Z
TXN-0005446,CUST-97415,4936.18,GBP,Authorized,EU,MasterCard,2024-01-05T14:25:58Z
TXN-0005447,CUST-2275,1624.57,USD,Authorized,CA,GiftCard,2024-01-05T14:27:11Z
TXN-0005448,CUST-65697,1167.97,EUR,Declined,AU,Visa,2024-01-05T14:28:24Z
TXN-0005449,CUST-97624,240.56,INR,Authorized,BR,SEPA,2024-01-05T14:29:37Z
TXN-0005450,CUST-38301,2096.74,CAD,Voided,UK,BankTransfer,2024-01-05T14:30:50Z
TXN-0005451,CUST-22290,3455.49,AUD,Captured,US,Wallet,2024-01-05T14:32:03Z
TXN-0005452,CUST-15810,1190.40,AUD,Declined,UK,GiftCard,2024-01-05T14:33:16Z
TXN-0005453,CUST-97213,488.43,EUR,Authorized,BR,Amex,2024-01-05T14:34:29Z
TXN-0005454,CUST-21606,2538.29,USD,Voided,EU,SEPA,2024-01-05T14:35:42Z
TXN-0005455,CUST-47948,3085.56,EUR,Authorized,IN,UPI,2024-01-05T14:36:55Z
TXN-0005456,CUST-79348,4018.26,AUD,Declined,US,Amex,2024-01-05T14:38:08Z
TXN-0005457,CUST-12546,2359.52,GBP,Captured,JP,SEPA,2024-01-05T14:39:21Z
TXN-0005458,CUST-30876,4327.30,BRL,Refunded,US,BankTransfer,2024-01-05T14:40:34Z
TXN-0005459,CUST-4796,4852.52,AUD,Refunded,US,Amex,2024-01-05T14:41:47Z
TXN-0005460,CUST-55792,2166.02,AUD,Voided,BR,UPI,2024-01-05T14:43:00Z
TXN-0005461,CUST-52676,4335.87,CAD,Captured,JP,Amex,2024-01-05T14:44:13Z
TXN-0005462,CUST-1209,2285.93,AUD,Declined,UK,GiftCard,2024-01-05T14:45:26Z
TXN-0005463,CUST-75284,3907.11,INR,Declined,JP,Wallet,2024-01-05T14:46:39Z
TXN-0005464,CUST-58673,970.25,INR,Authorized,IN,MasterCard,2024-01-05T14:47:52Z
TXN-0005465,CUST-81116,334.73,AUD,Captured,UK,Visa,2024-01-05T14:49:05Z
TXN-0005466,CUST-94403,4377.96,GBP,Authorized,UK,MasterCard,2024-01-05T14:50:18Z
TXN-0005467,CUST-64484,3673.00,CAD,Declined,UK,SEPA,2024-01-05T14:51:31Z
TXN-0005468,CUST-93192,1886.09,USD,Refunded,UK,Amex,2024-01-05T14:52:44Z
TXN-0005469,CUST-30783,524.47,USD,Authorized,IN,MasterCard,2024-01-05T14:53:57Z
TXN-0005470,CUST-6908,3389.65,AUD,Declined,CA,Visa,2024-01-05T14:55:10Z
TXN-0005471,CUST-65576,340.64,EUR,Refunded,AU,UPI,2024-01-05T14:56:23Z
TXN-0005472,CUST-5647,280.17,GBP,Authorized,BR,UPI,2024-01-05T14:57:36Z
TXN-0005473,CUST-84988,2457.04,GBP,Refunded,US,Visa,2024-01-05T14:58:49Z
TXN-0005474,CUST-80860,1187.17,INR,Declined,CA,BankTransfer,2024-01-05T15:00:02Z
TXN-0005475,CUST-32384,1192.05,USD,Captured,JP,GiftCard,2024-01-05T15:01:15Z
TXN-0005476,CUST-26785,2785.01,GBP,Captured,JP,BankTransfer,2024-01-05T15:02:28Z
TXN-0005477,CUST-44356,1500.65,JPY,Refunded,UK,Visa,2024-01-05T15:03:41Z
TXN-0005478,CUST-55729,727.38,EUR,Captured,US,MasterCard,2024-01-05T15:04:54Z
TXN-0005479,CUST-75197,4851.39,AUD,Refunded,US,UPI,2024-01-05T15:06:07Z
TXN-0005480,CUST-30273,1312.60,BRL,Declined,JP,Amex,2024-01-05T15:07:20Z
TXN-0005481,CUST-69901,106.66,JPY,Refunded,US,SEPA,2024-01-05T15:08:33Z
TXN-0005482,CUST-66686,4816.69,GBP,Authorized,IN,Wallet,2024-01-05T15:09:46Z
TXN-0005483,CUST-36141,163.86,USD,Refunded,UK,BankTransfer,2024-01-05T15:10:59Z
TXN-0005484,CUST-62647,3579.71,JPY,Authorized,AU,Wallet,2024-01-05T15:12:12Z
TXN-0005485,CUST-15067,1623.11,INR,Voided,UK,BankTransfer,2024-01-05T15:13:25Z
TXN-0005486,CUST-14938,4942.92,JPY,Voided,UK,GiftCard,2024-01-05T15:14:38Z
TXN-0005487,CUST-16898,4095.33,USD,Declined,CA,Amex,2024-01-05T15:15:51Z
TXN-0005488,CUST-82692,2022.82,EUR,Captured,AU,Visa,2024-01-05T15:17:04Z
TXN-0005489,CUST-2390,2659.02,JPY,Refunded,UK,MasterCard,2024-01-05T15:18:17Z
TXN-0005490,CUST-96985,2551.71,AUD,Refunded,AU,Visa,2024-01-05T15:19:30Z
TXN-0005491,CUST-95451,4587.95,USD,Authorized,AU,MasterCard,2024-01-05T15:20:43Z
TXN-0005492,CUST-78149,609.16,GBP,Refunded,IN,UPI,2024-01-05T15:21:56Z
TXN-0005493,CUST-68095,1018.17,BRL,Captured,BR,Visa,2024-01-05T15:23:09Z
TXN-0005494,CUST-5480,4870.11,CAD,Authorized,IN,SEPA,2024-01-05T15:24:22Z
TXN-0005495,CUST-40481,3425.89,BRL,Voided,JP,Wallet,2024-01-05T15:25:35Z
TXN-0005496,CUST-64901,2885.07,USD,Refunded,CA,UPI,2024-01-05T15:26:48Z
TXN-0005497,CUST-43876,614.20,AUD,Authorized,US,MasterCard,2024-01-05T15:28:01Z
TXN-0005498,CUST-53410,1983.30,GBP,Captured,US,UPI,2024-01-05T15:29:14Z
TXN-0005499,CUST-74571,1214.75,CAD,Declined,BR,GiftCard,2024-01-05T15:30:27Z
TXN-0005500,CUST-86911,2533.11,AUD,Declined,AU,MasterCard,2024-01-05T15:31:40Z
TXN-0005501,CUST-70400,2421.20,INR,Refunded,EU,Visa,2024-01-05T15:32:53Z
TXN-0005502,CUST-73334,432.15,GBP,Declined,UK,Visa,2024-01-05T15:34:06Z
TXN-0005503,CUST-42837,3035.00,INR,Declined,EU,MasterCard,2024-01-05T15:35:19Z
TXN-0005504,CUST-76263,625.81,CAD,Captured,US,BankTransfer,2024-01-05T15:36:32Z
TXN-0005505,CUST-10729,3113.77,USD,Authorized,UK,Wallet,2024-01-05T15:37:45Z
TXN-0005506,CUST-51802,4021.17,GBP,Voided,BR,Amex,2024-01-05T15:38:58Z
TXN-0005507,CUST-54152,4238.62,GBP,Voided,BR,MasterCard,2024-01-05T15:40:11Z
TXN-0005508,CUST-96750,846.98,JPY,Captured,EU,Amex,2024-01-05T15:41:24Z
TXN-0005509,CUST-28830,1476.57,INR,Voided,UK,UPI,2024-01-05T15:42:37Z
TXN-0005510,CUST-19054,1641.95,GBP,Declined,BR,MasterCard,2024-01-05T15:43:50Z
TXN-0005511,CUST-99293,1186.86,CAD,Voided,US,Wallet,2024-01-05T15:45:03Z
TXN-0005512,CUST-10009,1817.74,INR,Captured,CA,GiftCard,2024-01-05T15:46:16Z
TXN-0005513,CUST-53902,711.97,JPY,Declined,BR,Wallet,2024-01-05T15:47:29Z
TXN-0005514,CUST-50802,4074.86,GBP,Authorized,CA,Visa,2024-01-05T15:48:42Z
TXN-0005515,CUST-88547,793.39,USD,Refunded,IN,Visa,2024-01-05T15:49:55Z
TXN-0005516,CUST-81998,4707.67,USD,Authorized,EU,BankTransfer,2024-01-05T15:51:08Z
TXN-0005517,CUST-61033,3552.50,USD,Declined,IN,SEPA,2024-01-05T15:52:21Z
TXN-0005518,CUST-15557,4356.45,EUR,Declined,AU,Visa,2024-01-05T15:53:34Z
TXN-0005519,CUST-89012,3207.63,JPY,Authorized,EU,Amex,2024-01-05T15:54:47Z
TXN-0005520,CUST-79639,15.31,EUR,Authorized,AU,UPI,2024-01-05T15:56:00Z
TXN-0005521,CUST-55456,4967.16,EUR,Captured,JP,SEPA,2024-01-05T15:57:13Z
TXN-0005522,CUST-47536,1801.77,EUR,Captured,BR,SEPA,2024-01-05T15:58:26Z
TXN-0005523,CUST-37606,622.59,GBP,Voided,UK,Visa,2024-01-05T15:59:39Z
TXN-0005524,CUST-44078,58.34,CAD,Voided,JP,UPI,2024-01-05T16:00:52Z
TXN-0005525,CUST-96473,591.11,GBP,Authorized,CA,BankTransfer,2024-01-05T16:02:05Z
TXN-0005526,CUST-95619,4248.01,JPY,Captured,BR,Wallet,2024-01-05T16:03:18Z
TXN-0005527,CUST-15000,818.96,GBP,Captured,CA,UPI,2024-01-05T16:04:31Z
TXN-0005528,CUST-64893,4174.56,BRL,Declined,CA,UPI,2024-01-05T16:05:44Z
TXN-0005529,CUST-46920,4762.05,USD,Refunded,JP,SEPA,2024-01-05T16:06:57Z
TXN-0005530,CUST-65877,505.65,GBP,Refunded,AU,Visa,2024-01-05T16:08:10Z
TXN-0005531,CUST-3657,1742.02,GBP,Captured,EU,MasterCard,2024-01-05T16:09:23Z
TXN-0005532,CUST-99621,4125.12,BRL,Authorized,BR,Amex,2024-01-05T16:10:36Z
TXN-0005533,CUST-45554,3879.53,JPY,Refunded,US,Visa,2024-01-05T16:11:49Z
TXN-0005534,CUST-89872,629.02,JPY,Authorized,UK,Amex,2024-01-05T16:13:02Z
TXN-0005535,CUST-41481,2421.12,INR,Authorized,EU,UPI,2024-01-05T16:14:15Z
TXN-0005536,CUST-83735,3625.27,CAD,Refunded,UK,SEPA,2024-01-05T16:15:28Z
TXN-0005537,CUST-66454,3394.78,USD,Authorized,JP,Visa,2024-01-05T16:16:41Z
TXN-0005538,CUST-71408,2789.86,EUR,Authorized,AU,SEPA,2024-01-05T16:17:54Z
TXN-0005539,CUST-62348,4064.46,INR,Captured,JP,SEPA,2024-01-05T16:19:07Z
TXN-0005540,CUST-83827,3477.61,USD,Voided,AU,UPI,2024-01-05T16:20:20Z
TXN-0005541,CUST-18422,699.51,USD,Declined,EU,UPI,2024-01-05T16:21:33Z
TXN-0005542,CUST-34355,388.08,INR,Authorized,EU,GiftCard,2024-01-05T16:22:46Z
TXN-0005543,CUST-62125,2437.00,EUR,Voided,JP,Visa,2024-01-05T16:23:59Z
TXN-0005544,CUST-62101,3220.78,INR,Authorized,US,MasterCard,2024-01-05T16:25:12Z
TXN-0005545,CUST-44270,4821.72,USD,Declined,AU,Amex,2024-01-05T16:26:25Z
TXN-0005546,CUST-21495,3898.15,INR,Refunded,US,BankTransfer,2024-01-05T16:27:38Z
TXN-0005547,CUST-91201,2412.56,BRL,Authorized,JP,MasterCard,2024-01-05T16:28:51Z
TXN-0005548,CUST-45664,4207.72,CAD,Voided,CA,Visa,2024-01-05T16:30:04Z
TXN-0005549,CUST-94379,619.89,BRL,Voided,IN,UPI,2024-01-05T16:31:17Z
TXN-0005550,CUST-61811,4204.50,GBP,Voided,EU,GiftCard,2024-01-05T16:32:30Z
TXN-0005551,CUST-27768,1756.32,AUD,Refunded,UK,Visa,2024-01-05T16:33:43Z
TXN-0005552,CUST-91248,4747.37,GBP,Authorized,US,Amex,2024-01-05T16:34:56Z
TXN-0005553,CUST-63510,1892.71,GBP,Declined,US,Amex,2024-01-05T16:36:09Z
TXN-0005554,CUST-13679,1358.39,BRL,Voided,IN,SEPA,2024-01-05T16:37:22Z
