txn_id,timestamp,feature,merchant,instrument,amount_inr,status,customer_id,description
AP00002666,2026-04-11T05:26:37Z,Refund Processing,BWSSB,NETBANKING,2982.02,REFUNDED,CUST301064,Amazon Pay - Refund Processing via BWSSB
AP00002667,2026-01-13T15:05:15Z,Transaction History,Domino's,AMAZON_PAY_WALLET,8425.48,SUCCESS,CUST376159,Amazon Pay - Transaction History via Domino's
AP00002668,2026-05-14T17:44:03Z,KYC Verification,Tata 1mg,EMI,7108.62,REFUNDED,CUST583546,Amazon Pay - KYC Verification via Tata 1mg
AP00002669,2026-04-02T03:35:08Z,Fraud Detection,Uber,AMAZON_PAY_WALLET,5486.47,SUCCESS,CUST545803,Amazon Pay - Fraud Detection via Uber
AP00002670,2026-04-26T12:56:39Z,PIN & Biometric Authentication,Bescom,NETBANKING,1496.56,SUCCESS,CUST649794,Amazon Pay - PIN & Biometric Authentication via Bescom
AP00002671,2026-04-19T21:13:19Z,Strong Customer Authentication,ACT Fibernet,AMAZON_PAY_WALLET,625.03,SUCCESS,CUST880310,Amazon Pay - Strong Customer Authentication via ACT Fibernet
AP00002672,2026-04-07T00:18:32Z,Multi-Currency Support,BWSSB,CARD_TOKEN,6371.91,REFUNDED,CUST204170,Amazon Pay - Multi-Currency Support via BWSSB
AP00002673,2026-04-10T02:02:40Z,Cross-Border Payments,Airtel,AMAZON_PAY_UPI,7100.83,SUCCESS,CUST349338,Amazon Pay - Cross-Border Payments via Airtel
AP00002674,2026-05-19T01:56:49Z,QR Code Payments,Bescom,AMAZON_PAY_WALLET,8277.38,FAILED,CUST602400,Amazon Pay - QR Code Payments via Bescom
AP00002675,2026-05-01T14:08:27Z,NFC Tap-to-Pay,Swiggy,NETBANKING,749.95,REFUNDED,CUST490469,Amazon Pay - NFC Tap-to-Pay via Swiggy
AP00002676,2026-02-02T21:07:40Z,Voice Payments,Airtel,CARD_TOKEN,9221.17,FAILED,CUST422191,Amazon Pay - Voice Payments via Airtel
AP00002677,2026-04-15T07:24:44Z,Smart Connect Express Checkout,Tata 1mg,EMI,385.54,FAILED,CUST299910,Amazon Pay - Smart Connect Express Checkout via Tata 1mg
AP00002678,2026-04-22T13:22:58Z,Saved Payment Instruments,Airtel,AMAZON_PAY_WALLET,2907.43,SUCCESS,CUST830215,Amazon Pay - Saved Payment Instruments via Airtel
AP00002679,2026-03-05T23:02:11Z,Shipping Address Book,Uber,AMAZON_PAY_UPI,4548.8,FAILED,CUST665118,Amazon Pay - Shipping Address Book via Uber
AP00002680,2026-02-27T17:55:26Z,Order Tracking Integration,Tata Power,AMAZON_PAY_UPI,1167.88,PENDING,CUST138604,Amazon Pay - Order Tracking Integration via Tata Power
AP00002681,2026-01-08T20:14:15Z,Loyalty Program Integration,Zomato,EMI,9025.44,SUCCESS,CUST449326,Amazon Pay - Loyalty Program Integration via Zomato
AP00002682,2026-03-22T05:47:03Z,Charity Donations,BWSSB,EMI,9298.23,SUCCESS,CUST301566,Amazon Pay - Charity Donations via BWSSB
AP00002683,2026-04-14T14:10:10Z,Tax Invoice Download,Bescom,AMAZON_PAY_WALLET,2479.76,FAILED,CUST640911,Amazon Pay - Tax Invoice Download via Bescom
AP00002684,2026-04-10T17:16:30Z,Customer Support Chat,EatSure,AMAZON_PAY_UPI,2034.23,REFUNDED,CUST447193,Amazon Pay - Customer Support Chat via EatSure
AP00002685,2026-01-10T12:20:27Z,Dispute Resolution,Cleartrip,NETBANKING,3237.6,REFUNDED,CUST634415,Amazon Pay - Dispute Resolution via Cleartrip
AP00002686,2026-04-19T20:21:57Z,Subscription AutoPay,Uber,EMI,2136.15,PENDING,CUST741494,Amazon Pay - Subscription AutoPay via Uber
AP00002687,2026-03-11T07:17:48Z,Split Bills,Cleartrip,EMI,1478.22,REVERSED,CUST443510,Amazon Pay - Split Bills via Cleartrip
AP00002688,2026-02-03T09:27:54Z,Invoice / Request Money,Domino's,AMAZON_PAY_UPI,3364.61,REVERSED,CUST932014,Amazon Pay - Invoice / Request Money via Domino's
AP00002689,2026-03-14T09:01:17Z,Merchant Onboarding,BigBasket,CARD_TOKEN,7825.05,SUCCESS,CUST752159,Amazon Pay - Merchant Onboarding via BigBasket
AP00002690,2026-02-13T22:32:07Z,Risk-Based Step-Up,Airtel,AMAZON_PAY_UPI,921.99,REFUNDED,CUST640078,Amazon Pay - Risk-Based Step-Up via Airtel
AP00002691,2026-04-02T07:09:29Z,Device Binding,Uber,NETBANKING,1943.5,REVERSED,CUST156379,Amazon Pay - Device Binding via Uber
AP00002692,2026-02-18T21:31:50Z,Velocity Controls,Cleartrip,NETBANKING,7210.12,PENDING,CUST722366,Amazon Pay - Velocity Controls via Cleartrip
AP00002693,2026-05-07T02:33:13Z,Refund SLA Tracking,ACT Fibernet,AMAZON_PAY_UPI,1320.0,REFUNDED,CUST526183,Amazon Pay - Refund SLA Tracking via ACT Fibernet
AP00002694,2026-05-14T20:41:43Z,Reconciliation Reports,Airtel,EMI,2786.12,SUCCESS,CUST209778,Amazon Pay - Reconciliation Reports via Airtel
AP00002695,2026-05-24T11:42:50Z,Webhooks & Events,MakeMyTrip,AMAZON_PAY_UPI,3170.7,REVERSED,CUST384430,Amazon Pay - Webhooks & Events via MakeMyTrip
AP00002696,2026-04-24T13:57:09Z,API Rate Limits,Uber,AMAZON_PAY_UPI,7484.45,FAILED,CUST634054,Amazon Pay - API Rate Limits via Uber
AP00002697,2026-02-16T03:48:20Z,Sandbox Environment,Practo,CARD_TOKEN,1615.13,REFUNDED,CUST704947,Amazon Pay - Sandbox Environment via Practo
AP00002698,2026-05-13T19:35:52Z,Compliance Reporting,Domino's,CARD_TOKEN,1599.81,SUCCESS,CUST466866,Amazon Pay - Compliance Reporting via Domino's
AP00002699,2026-03-27T04:20:29Z,PCI-DSS Tokenization,Cleartrip,NETBANKING,56.82,SUCCESS,CUST163138,Amazon Pay - PCI-DSS Tokenization via Cleartrip
AP00002700,2026-05-04T17:06:12Z,One-Click Checkout,Airtel,AMAZON_PAY_WALLET,2898.18,FAILED,CUST128491,Amazon Pay - One-Click Checkout via Airtel
AP00002701,2026-05-26T14:49:06Z,Buy Now Pay Later,Swiggy,AMAZON_PAY_UPI,642.65,FAILED,CUST932857,Amazon Pay - Buy Now Pay Later via Swiggy
AP00002702,2026-01-08T18:59:29Z,UPI Payments,Vodafone,EMI,5878.48,REVERSED,CUST856544,Amazon Pay - UPI Payments via Vodafone
AP00002703,2026-01-16T05:10:13Z,Recurring Payments,Domino's,CARD_TOKEN,9972.32,REVERSED,CUST697367,Amazon Pay - Recurring Payments via Domino's
AP00002704,2026-05-07T15:19:23Z,Amazon Pay Wallet,Indigo,AMAZON_PAY_UPI,7753.85,REFUNDED,CUST324485,Amazon Pay - Amazon Pay Wallet via Indigo
AP00002705,2026-03-07T14:07:01Z,Send Money to Contacts,Vodafone,CARD_TOKEN,5523.18,PENDING,CUST550247,Amazon Pay - Send Money to Contacts via Vodafone
AP00002706,2026-02-20T15:22:08Z,Bill Payments,Airtel,AMAZON_PAY_WALLET,993.02,SUCCESS,CUST585247,Amazon Pay - Bill Payments via Airtel
AP00002707,2026-02-25T20:09:04Z,Mobile Recharge,BigBasket,AMAZON_PAY_WALLET,6041.29,SUCCESS,CUST714069,Amazon Pay - Mobile Recharge via BigBasket
AP00002708,2026-05-05T11:02:49Z,DTH Recharge,RedBus,NETBANKING,1358.2,REVERSED,CUST399679,Amazon Pay - DTH Recharge via RedBus
AP00002709,2026-01-03T06:28:31Z,Insurance Premium Payments,Domino's,CARD_TOKEN,8274.86,FAILED,CUST263222,Amazon Pay - Insurance Premium Payments via Domino's
AP00002710,2026-05-05T15:39:07Z,Credit Card Bill Payments,Uber,AMAZON_PAY_WALLET,1067.61,REVERSED,CUST783596,Amazon Pay - Credit Card Bill Payments via Uber
AP00002711,2026-01-26T05:48:07Z,EMI Auto-Debit,Bookmyshow,AMAZON_PAY_WALLET,1017.08,REVERSED,CUST598747,Amazon Pay - EMI Auto-Debit via Bookmyshow
AP00002712,2026-05-22T02:13:58Z,Rewards & Cashback,Vodafone,EMI,5370.8,FAILED,CUST250539,Amazon Pay - Rewards & Cashback via Vodafone
AP00002713,2026-05-14T05:27:06Z,Coupons & Promo Codes,Indigo,AMAZON_PAY_UPI,5547.41,REVERSED,CUST246124,Amazon Pay - Coupons & Promo Codes via Indigo
AP00002714,2026-05-13T13:44:56Z,Gift Cards,Jio,NETBANKING,1465.23,REFUNDED,CUST115299,Amazon Pay - Gift Cards via Jio
AP00002715,2026-02-23T18:59:44Z,Merchant Settlements,Practo,EMI,1512.94,SUCCESS,CUST912003,Amazon Pay - Merchant Settlements via Practo
AP00002716,2026-03-20T06:04:21Z,Refund Processing,Tata 1mg,AMAZON_PAY_UPI,893.61,PENDING,CUST627595,Amazon Pay - Refund Processing via Tata 1mg
AP00002717,2026-03-26T01:46:00Z,Transaction History,ACT Fibernet,AMAZON_PAY_WALLET,8412.07,PENDING,CUST327066,Amazon Pay - Transaction History via ACT Fibernet
AP00002718,2026-02-20T02:56:06Z,KYC Verification,Tata Power,AMAZON_PAY_WALLET,7315.78,REVERSED,CUST903555,Amazon Pay - KYC Verification via Tata Power
AP00002719,2026-01-15T01:51:28Z,Fraud Detection,Bookmyshow,AMAZON_PAY_WALLET,7716.65,REFUNDED,CUST143749,Amazon Pay - Fraud Detection via Bookmyshow
AP00002720,2026-03-16T19:38:25Z,PIN & Biometric Authentication,ACT Fibernet,EMI,9930.05,REVERSED,CUST410702,Amazon Pay - PIN & Biometric Authentication via ACT Fibernet
AP00002721,2026-05-24T13:19:18Z,Strong Customer Authentication,BWSSB,NETBANKING,5314.86,REVERSED,CUST454101,Amazon Pay - Strong Customer Authentication via BWSSB
AP00002722,2026-04-15T23:32:32Z,Multi-Currency Support,Practo,NETBANKING,4572.6,FAILED,CUST542006,Amazon Pay - Multi-Currency Support via Practo
AP00002723,2026-02-26T21:04:28Z,Cross-Border Payments,Bescom,CARD_TOKEN,9981.98,PENDING,CUST998504,Amazon Pay - Cross-Border Payments via Bescom
AP00002724,2026-03-28T12:48:44Z,QR Code Payments,ACT Fibernet,AMAZON_PAY_WALLET,1010.0,REVERSED,CUST475395,Amazon Pay - QR Code Payments via ACT Fibernet
AP00002725,2026-01-24T09:01:34Z,NFC Tap-to-Pay,Cleartrip,EMI,9012.73,FAILED,CUST321460,Amazon Pay - NFC Tap-to-Pay via Cleartrip
AP00002726,2026-05-01T01:00:05Z,Voice Payments,Zomato,NETBANKING,6313.79,FAILED,CUST296697,Amazon Pay - Voice Payments via Zomato
AP00002727,2026-04-27T15:13:54Z,Smart Connect Express Checkout,Airtel,EMI,1538.81,REVERSED,CUST109255,Amazon Pay - Smart Connect Express Checkout via Airtel
AP00002728,2026-04-02T19:43:06Z,Saved Payment Instruments,Tata 1mg,EMI,8738.29,FAILED,CUST209793,Amazon Pay - Saved Payment Instruments via Tata 1mg
AP00002729,2026-05-16T09:42:24Z,Shipping Address Book,RedBus,CARD_TOKEN,7209.63,REVERSED,CUST462705,Amazon Pay - Shipping Address Book via RedBus
AP00002730,2026-05-15T19:27:10Z,Order Tracking Integration,ACT Fibernet,AMAZON_PAY_UPI,6828.46,REVERSED,CUST652852,Amazon Pay - Order Tracking Integration via ACT Fibernet
AP00002731,2026-04-10T10:51:42Z,Loyalty Program Integration,ACT Fibernet,NETBANKING,3798.17,FAILED,CUST189191,Amazon Pay - Loyalty Program Integration via ACT Fibernet
AP00002732,2026-05-05T21:18:34Z,Charity Donations,Zomato,CARD_TOKEN,5022.43,PENDING,CUST938970,Amazon Pay - Charity Donations via Zomato
AP00002733,2026-03-27T21:33:11Z,Tax Invoice Download,Zomato,EMI,5041.07,REVERSED,CUST865593,Amazon Pay - Tax Invoice Download via Zomato
AP00002734,2026-05-13T10:47:11Z,Customer Support Chat,Practo,AMAZON_PAY_UPI,1134.77,REVERSED,CUST435329,Amazon Pay - Customer Support Chat via Practo
AP00002735,2026-01-01T11:12:55Z,Dispute Resolution,Airtel,CARD_TOKEN,9160.23,PENDING,CUST618834,Amazon Pay - Dispute Resolution via Airtel
AP00002736,2026-02-01T15:44:55Z,Subscription AutoPay,Tata 1mg,NETBANKING,2192.92,REVERSED,CUST255007,Amazon Pay - Subscription AutoPay via Tata 1mg
AP00002737,2026-05-11T10:12:20Z,Split Bills,Vodafone,EMI,8335.89,SUCCESS,CUST903222,Amazon Pay - Split Bills via Vodafone
AP00002738,2026-03-26T03:43:18Z,Invoice / Request Money,Airtel,AMAZON_PAY_UPI,2308.0,REVERSED,CUST988066,Amazon Pay - Invoice / Request Money via Airtel
AP00002739,2026-03-12T07:02:40Z,Merchant Onboarding,Tata Power,NETBANKING,1208.53,REFUNDED,CUST342507,Amazon Pay - Merchant Onboarding via Tata Power
AP00002740,2026-04-05T10:14:24Z,Risk-Based Step-Up,Jio,EMI,4405.76,FAILED,CUST226211,Amazon Pay - Risk-Based Step-Up via Jio
AP00002741,2026-04-11T23:29:27Z,Device Binding,ACT Fibernet,CARD_TOKEN,8092.69,FAILED,CUST912936,Amazon Pay - Device Binding via ACT Fibernet
AP00002742,2026-01-11T19:26:03Z,Velocity Controls,Bookmyshow,AMAZON_PAY_UPI,6712.39,REFUNDED,CUST127890,Amazon Pay - Velocity Controls via Bookmyshow
AP00002743,2026-03-26T04:58:02Z,Refund SLA Tracking,Bookmyshow,AMAZON_PAY_WALLET,3537.64,SUCCESS,CUST449960,Amazon Pay - Refund SLA Tracking via Bookmyshow
AP00002744,2026-03-12T18:33:54Z,Reconciliation Reports,Swiggy,CARD_TOKEN,8880.12,REVERSED,CUST970534,Amazon Pay - Reconciliation Reports via Swiggy
AP00002745,2026-01-04T07:16:31Z,Webhooks & Events,BWSSB,NETBANKING,574.88,PENDING,CUST552864,Amazon Pay - Webhooks & Events via BWSSB
AP00002746,2026-03-09T08:29:27Z,API Rate Limits,BigBasket,AMAZON_PAY_WALLET,4077.62,PENDING,CUST395417,Amazon Pay - API Rate Limits via BigBasket
AP00002747,2026-02-11T18:11:48Z,Sandbox Environment,Vodafone,NETBANKING,5269.32,PENDING,CUST228698,Amazon Pay - Sandbox Environment via Vodafone
AP00002748,2026-01-01T16:33:28Z,Compliance Reporting,RedBus,NETBANKING,4873.71,PENDING,CUST576478,Amazon Pay - Compliance Reporting via RedBus
AP00002749,2026-02-04T20:42:07Z,PCI-DSS Tokenization,Tata 1mg,CARD_TOKEN,9475.58,SUCCESS,CUST531054,Amazon Pay - PCI-DSS Tokenization via Tata 1mg
AP00002750,2026-04-14T00:38:12Z,One-Click Checkout,Airtel,AMAZON_PAY_UPI,4223.24,REVERSED,CUST469801,Amazon Pay - One-Click Checkout via Airtel
AP00002751,2026-05-15T06:14:43Z,Buy Now Pay Later,Bookmyshow,NETBANKING,377.23,REVERSED,CUST540902,Amazon Pay - Buy Now Pay Later via Bookmyshow
AP00002752,2026-03-22T02:13:29Z,UPI Payments,ACT Fibernet,EMI,9856.88,REVERSED,CUST508165,Amazon Pay - UPI Payments via ACT Fibernet
AP00002753,2026-05-27T19:06:52Z,Recurring Payments,Tata Power,AMAZON_PAY_UPI,7870.98,REVERSED,CUST333006,Amazon Pay - Recurring Payments via Tata Power
AP00002754,2026-03-14T15:50:14Z,Amazon Pay Wallet,Uber,NETBANKING,8714.39,PENDING,CUST127212,Amazon Pay - Amazon Pay Wallet via Uber
AP00002755,2026-01-27T11:35:59Z,Send Money to Contacts,Vodafone,AMAZON_PAY_UPI,8648.28,SUCCESS,CUST364097,Amazon Pay - Send Money to Contacts via Vodafone
AP00002756,2026-05-24T02:40:49Z,Bill Payments,Airtel,AMAZON_PAY_WALLET,9511.71,REFUNDED,CUST426965,Amazon Pay - Bill Payments via Airtel
AP00002757,2026-05-03T12:18:44Z,Mobile Recharge,Zomato,NETBANKING,4349.87,SUCCESS,CUST161588,Amazon Pay - Mobile Recharge via Zomato
AP00002758,2026-05-08T02:58:08Z,DTH Recharge,Domino's,AMAZON_PAY_UPI,7552.92,FAILED,CUST795549,Amazon Pay - DTH Recharge via Domino's
AP00002759,2026-01-01T04:23:17Z,Insurance Premium Payments,Uber,AMAZON_PAY_WALLET,4640.33,REVERSED,CUST262727,Amazon Pay - Insurance Premium Payments via Uber
AP00002760,2026-05-01T08:05:18Z,Credit Card Bill Payments,Bookmyshow,EMI,6501.68,SUCCESS,CUST418950,Amazon Pay - Credit Card Bill Payments via Bookmyshow
AP00002761,2026-02-24T19:10:40Z,EMI Auto-Debit,Vodafone,NETBANKING,4494.38,REFUNDED,CUST471530,Amazon Pay - EMI Auto-Debit via Vodafone
AP00002762,2026-01-20T11:13:05Z,Rewards & Cashback,Airtel,EMI,527.5,REVERSED,CUST759506,Amazon Pay - Rewards & Cashback via Airtel
AP00002763,2026-04-17T10:03:25Z,Coupons & Promo Codes,Tata 1mg,AMAZON_PAY_WALLET,7217.38,REFUNDED,CUST768519,Amazon Pay - Coupons & Promo Codes via Tata 1mg
AP00002764,2026-04-02T09:45:00Z,Gift Cards,RedBus,NETBANKING,6148.29,FAILED,CUST844608,Amazon Pay - Gift Cards via RedBus
AP00002765,2026-03-10T01:46:38Z,Merchant Settlements,Tata Power,AMAZON_PAY_UPI,6697.47,SUCCESS,CUST161327,Amazon Pay - Merchant Settlements via Tata Power
AP00002766,2026-03-20T18:13:48Z,Refund Processing,RedBus,AMAZON_PAY_UPI,2582.94,REVERSED,CUST915776,Amazon Pay - Refund Processing via RedBus
AP00002767,2026-05-03T23:30:09Z,Transaction History,Domino's,EMI,308.12,REFUNDED,CUST989730,Amazon Pay - Transaction History via Domino's
AP00002768,2026-04-02T19:20:33Z,KYC Verification,EatSure,AMAZON_PAY_UPI,7897.46,PENDING,CUST996072,Amazon Pay - KYC Verification via EatSure
AP00002769,2026-01-12T14:38:54Z,Fraud Detection,Uber,NETBANKING,6571.72,REVERSED,CUST315389,Amazon Pay - Fraud Detection via Uber
AP00002770,2026-03-07T18:14:21Z,PIN & Biometric Authentication,Uber,EMI,9960.93,FAILED,CUST765700,Amazon Pay - PIN & Biometric Authentication via Uber
AP00002771,2026-02-27T14:28:40Z,Strong Customer Authentication,Bookmyshow,EMI,6447.61,SUCCESS,CUST144808,Amazon Pay - Strong Customer Authentication via Bookmyshow
AP00002772,2026-04-03T19:42:25Z,Multi-Currency Support,Bookmyshow,AMAZON_PAY_WALLET,5523.61,PENDING,CUST748613,Amazon Pay - Multi-Currency Support via Bookmyshow
AP00002773,2026-04-24T02:46:57Z,Cross-Border Payments,RedBus,AMAZON_PAY_UPI,565.37,REVERSED,CUST769311,Amazon Pay - Cross-Border Payments via RedBus
AP00002774,2026-04-07T00:50:12Z,QR Code Payments,Cleartrip,AMAZON_PAY_UPI,4426.97,REFUNDED,CUST868990,Amazon Pay - QR Code Payments via Cleartrip
AP00002775,2026-01-07T04:05:43Z,NFC Tap-to-Pay,MakeMyTrip,NETBANKING,2522.41,SUCCESS,CUST967639,Amazon Pay - NFC Tap-to-Pay via MakeMyTrip
AP00002776,2026-02-18T07:09:43Z,Voice Payments,Cleartrip,EMI,3858.57,REFUNDED,CUST502457,Amazon Pay - Voice Payments via Cleartrip
AP00002777,2026-01-18T08:52:15Z,Smart Connect Express Checkout,Jio,EMI,884.9,PENDING,CUST245927,Amazon Pay - Smart Connect Express Checkout via Jio
AP00002778,2026-02-08T00:32:17Z,Saved Payment Instruments,Domino's,CARD_TOKEN,5836.19,REVERSED,CUST775854,Amazon Pay - Saved Payment Instruments via Domino's
AP00002779,2026-03-05T05:52:36Z,Shipping Address Book,BWSSB,NETBANKING,4892.92,REFUNDED,CUST350244,Amazon Pay - Shipping Address Book via BWSSB
AP00002780,2026-03-10T21:16:17Z,Order Tracking Integration,Tata 1mg,CARD_TOKEN,2140.51,REVERSED,CUST634446,Amazon Pay - Order Tracking Integration via Tata 1mg
AP00002781,2026-03-27T21:10:29Z,Loyalty Program Integration,BigBasket,AMAZON_PAY_WALLET,7496.36,SUCCESS,CUST253202,Amazon Pay - Loyalty Program Integration via BigBasket
AP00002782,2026-02-10T09:33:45Z,Charity Donations,EatSure,AMAZON_PAY_UPI,1145.93,REFUNDED,CUST887622,Amazon Pay - Charity Donations via EatSure
AP00002783,2026-02-06T14:00:54Z,Tax Invoice Download,Zomato,NETBANKING,2453.34,REVERSED,CUST732486,Amazon Pay - Tax Invoice Download via Zomato
AP00002784,2026-02-13T19:30:30Z,Customer Support Chat,Tata Power,AMAZON_PAY_UPI,6697.74,REFUNDED,CUST503303,Amazon Pay - Customer Support Chat via Tata Power
AP00002785,2026-05-01T08:29:13Z,Dispute Resolution,Tata 1mg,EMI,6365.57,REFUNDED,CUST538548,Amazon Pay - Dispute Resolution via Tata 1mg
AP00002786,2026-04-14T09:39:39Z,Subscription AutoPay,Airtel,EMI,1618.68,PENDING,CUST551967,Amazon Pay - Subscription AutoPay via Airtel
AP00002787,2026-01-05T04:22:39Z,Split Bills,BWSSB,AMAZON_PAY_UPI,153.67,FAILED,CUST686107,Amazon Pay - Split Bills via BWSSB
AP00002788,2026-05-01T00:55:46Z,Invoice / Request Money,Cleartrip,AMAZON_PAY_UPI,1181.9,SUCCESS,CUST676235,Amazon Pay - Invoice / Request Money via Cleartrip
AP00002789,2026-03-28T00:50:23Z,Merchant Onboarding,MakeMyTrip,AMAZON_PAY_WALLET,9990.63,SUCCESS,CUST806247,Amazon Pay - Merchant Onboarding via MakeMyTrip
AP00002790,2026-04-20T06:47:05Z,Risk-Based Step-Up,Indigo,NETBANKING,6169.11,REVERSED,CUST814527,Amazon Pay - Risk-Based Step-Up via Indigo
AP00002791,2026-05-13T22:08:35Z,Device Binding,Airtel,EMI,3418.08,SUCCESS,CUST671093,Amazon Pay - Device Binding via Airtel
AP00002792,2026-04-09T08:47:16Z,Velocity Controls,Airtel,CARD_TOKEN,983.37,FAILED,CUST131787,Amazon Pay - Velocity Controls via Airtel
AP00002793,2026-03-25T23:30:34Z,Refund SLA Tracking,BigBasket,NETBANKING,7898.97,REVERSED,CUST199331,Amazon Pay - Refund SLA Tracking via BigBasket
AP00002794,2026-05-17T08:04:59Z,Reconciliation Reports,BWSSB,CARD_TOKEN,9467.32,PENDING,CUST963509,Amazon Pay - Reconciliation Reports via BWSSB
AP00002795,2026-03-06T23:18:33Z,Webhooks & Events,Domino's,AMAZON_PAY_WALLET,2236.96,REVERSED,CUST293809,Amazon Pay - Webhooks & Events via Domino's
AP00002796,2026-05-16T23:20:53Z,API Rate Limits,Bescom,EMI,7584.59,REVERSED,CUST771070,Amazon Pay - API Rate Limits via Bescom
AP00002797,2026-01-23T23:44:03Z,Sandbox Environment,RedBus,CARD_TOKEN,359.71,SUCCESS,CUST686705,Amazon Pay - Sandbox Environment via RedBus
AP00002798,2026-02-25T10:19:25Z,Compliance Reporting,Vodafone,CARD_TOKEN,7029.78,REFUNDED,CUST329594,Amazon Pay - Compliance Reporting via Vodafone
AP00002799,2026-04-02T11:12:17Z,PCI-DSS Tokenization,Jio,AMAZON_PAY_WALLET,1691.5,PENDING,CUST369181,Amazon Pay - PCI-DSS Tokenization via Jio
AP00002800,2026-04-04T15:14:06Z,One-Click Checkout,Practo,NETBANKING,746.24,REFUNDED,CUST790408,Amazon Pay - One-Click Checkout via Practo
AP00002801,2026-04-23T08:53:55Z,Buy Now Pay Later,Tata 1mg,EMI,7369.71,REVERSED,CUST592585,Amazon Pay - Buy Now Pay Later via Tata 1mg
AP00002802,2026-05-10T11:52:59Z,UPI Payments,Airtel,CARD_TOKEN,1462.39,PENDING,CUST588982,Amazon Pay - UPI Payments via Airtel
AP00002803,2026-04-17T03:11:01Z,Recurring Payments,Uber,CARD_TOKEN,7254.07,REFUNDED,CUST807786,Amazon Pay - Recurring Payments via Uber
AP00002804,2026-03-02T16:06:07Z,Amazon Pay Wallet,BWSSB,AMAZON_PAY_WALLET,684.39,REFUNDED,CUST696066,Amazon Pay - Amazon Pay Wallet via BWSSB
AP00002805,2026-01-06T03:04:15Z,Send Money to Contacts,Swiggy,NETBANKING,3248.58,REVERSED,CUST770205,Amazon Pay - Send Money to Contacts via Swiggy
AP00002806,2026-04-11T11:56:41Z,Bill Payments,Practo,AMAZON_PAY_WALLET,1401.78,SUCCESS,CUST744716,Amazon Pay - Bill Payments via Practo
AP00002807,2026-05-20T07:04:03Z,Mobile Recharge,ACT Fibernet,AMAZON_PAY_WALLET,6367.52,SUCCESS,CUST708687,Amazon Pay - Mobile Recharge via ACT Fibernet
AP00002808,2026-05-16T11:39:44Z,DTH Recharge,Swiggy,EMI,8825.56,PENDING,CUST906079,Amazon Pay - DTH Recharge via Swiggy
AP00002809,2026-05-05T09:46:14Z,Insurance Premium Payments,Indigo,EMI,5789.6,PENDING,CUST108109,Amazon Pay - Insurance Premium Payments via Indigo
AP00002810,2026-03-24T13:36:43Z,Credit Card Bill Payments,ACT Fibernet,CARD_TOKEN,1277.64,REVERSED,CUST608784,Amazon Pay - Credit Card Bill Payments via ACT Fibernet
AP00002811,2026-01-23T17:27:03Z,EMI Auto-Debit,Cleartrip,NETBANKING,8434.0,REFUNDED,CUST742386,Amazon Pay - EMI Auto-Debit via Cleartrip
AP00002812,2026-01-07T15:03:11Z,Rewards & Cashback,RedBus,CARD_TOKEN,595.26,SUCCESS,CUST958359,Amazon Pay - Rewards & Cashback via RedBus
AP00002813,2026-01-14T14:00:44Z,Coupons & Promo Codes,RedBus,NETBANKING,5914.47,PENDING,CUST404675,Amazon Pay - Coupons & Promo Codes via RedBus
AP00002814,2026-02-15T20:02:41Z,Gift Cards,BigBasket,EMI,3325.38,SUCCESS,CUST796128,Amazon Pay - Gift Cards via BigBasket
AP00002815,2026-01-25T20:23:29Z,Merchant Settlements,Zomato,AMAZON_PAY_WALLET,7621.44,SUCCESS,CUST205051,Amazon Pay - Merchant Settlements via Zomato
AP00002816,2026-02-13T03:44:39Z,Refund Processing,Domino's,AMAZON_PAY_UPI,1060.96,REVERSED,CUST311979,Amazon Pay - Refund Processing via Domino's
